   204    0.56899E+04    0.65776E+00   -0.85396E+01    0.23452E+07    0.15150E+04
   205    0.56997E+04    0.66180E+00   -0.71729E+01    0.23331E+07    0.14993E+04
   206    0.57088E+04    0.66686E+00   -0.57865E+01    0.23210E+07    0.14838E+04
   207    0.57174E+04    0.67298E+00   -0.43808E+01    0.23090E+07    0.14685E+04
   208    0.57253E+04    0.68020E+00   -0.29564E+01    0.22971E+07    0.14533E+04
   209    0.57327E+04    0.68856E+00   -0.15140E+01    0.22854E+07    0.14384E+04
   210    0.57394E+04    0.69808E+00   -0.54140E-01    0.22737E+07    0.14237E+04
   211    0.57455E+04    0.70881E+00    0.14227E+01    0.22621E+07    0.14091E+04
   212    0.57510E+04    0.72078E+00    0.29158E+01    0.22506E+07    0.13948E+04
   213    0.57559E+04    0.73403E+00    0.44247E+01    0.22392E+07    0.13806E+04
   214    0.57601E+04    0.74859E+00    0.59488E+01    0.22279E+07    0.13667E+04
   215    0.57638E+04    0.76450E+00    0.74874E+01    0.22167E+07    0.13529E+04
   216    0.57668E+04    0.78180E+00    0.90401E+01    0.22055E+07    0.13393E+04
   217    0.57692E+04    0.80053E+00    0.10606E+02    0.21945E+07    0.13259E+04
   218    0.57709E+04    0.82071E+00    0.12185E+02    0.21835E+07    0.13127E+04
   219    0.57720E+04    0.84238E+00    0.13776E+02    0.21727E+07    0.12997E+04
   220    0.57725E+04    0.86559E+00    0.15379E+02    0.21619E+07    0.12869E+04
   221    0.57724E+04    0.89036E+00    0.16994E+02    0.21512E+07    0.12742E+04
   222    0.57716E+04    0.91674E+00    0.18618E+02    0.21406E+07    0.12617E+04
   223    0.57702E+04    0.94475E+00    0.20253E+02    0.21300E+07    0.12494E+04
   224    0.57682E+04    0.97444E+00    0.21897E+02    0.21196E+07    0.12373E+04
   225    0.57655E+04    0.10058E+01    0.23550E+02    0.21092E+07    0.12253E+04
   226    0.57622E+04    0.10390E+01    0.25211E+02    0.20989E+07    0.12135E+04
   227    0.57582E+04    0.10739E+01    0.26879E+02    0.20887E+07    0.12019E+04
   228    0.57536E+04    0.11107E+01    0.28555E+02    0.20785E+07    0.11904E+04
   229    0.57484E+04    0.11492E+01    0.30237E+02    0.20685E+07    0.11791E+04
   230    0.57425E+04    0.11896E+01    0.31924E+02    0.20585E+07    0.11680E+04
   231    0.57360E+04    0.12319E+01    0.33616E+02    0.20486E+07    0.11570E+04
   232    0.57289E+04    0.12761E+01    0.35311E+02    0.20387E+07    0.11462E+04
   233    0.57212E+04    0.13222E+01    0.37010E+02    0.20290E+07    0.11356E+04
   234    0.57128E+04    0.13702E+01    0.38712E+02    0.20193E+07    0.11251E+04
   235    0.57039E+04    0.14201E+01    0.40415E+02    0.20097E+07    0.11147E+04
   236    0.56943E+04    0.14721E+01    0.42119E+02    0.20001E+07    0.11045E+04
   237    0.56842E+04    0.15260E+01    0.43823E+02    0.19906E+07    0.10944E+04
   238    0.56734E+04    0.15820E+01    0.45527E+02    0.19812E+07    0.10845E+04
   239    0.56620E+04    0.16399E+01    0.47230E+02    0.19719E+07    0.10747E+04
   240    0.56501E+04    0.17000E+01    0.48930E+02    0.19626E+07    0.10651E+04
   241    0.56376E+04    0.17621E+01    0.50628E+02    0.19534E+07    0.10556E+04
   242    0.56245E+04    0.18263E+01    0.52322E+02    0.19443E+07    0.10462E+04
   243    0.56108E+04    0.18927E+01    0.54012E+02    0.19352E+07    0.10370E+04
   244    0.55965E+04    0.19612E+01    0.55697E+02    0.19263E+07    0.10279E+04
   245    0.55817E+04    0.20318E+01    0.57377E+02    0.19173E+07    0.10189E+04
   246    0.55663E+04    0.21047E+01    0.59049E+02    0.19085E+07    0.10100E+04
   247    0.55504E+04    0.21797E+01    0.60715E+02    0.18997E+07    0.10013E+04
   248    0.55339E+04    0.22570E+01    0.62373E+02    0.18909E+07    0.99264E+03
   249    0.55168E+04    0.23365E+01    0.64022E+02    0.18823E+07    0.98413E+03
   250    0.54992E+04    0.24183E+01    0.65661E+02    0.18737E+07    0.97574E+03
   251    0.54811E+04    0.25024E+01    0.67290E+02    0.18651E+07    0.96745E+03
   252    0.54624E+04    0.25888E+01    0.68909E+02    0.18566E+07    0.95927E+03
   253    0.54431E+04    0.26775E+01    0.70515E+02    0.18482E+07    0.95120E+03
   254    0.54234E+04    0.27685E+01    0.72110E+02    0.18399E+07    0.94323E+03
   255    0.54031E+04    0.28618E+01    0.73691E+02    0.18316E+07    0.93536E+03
   256    0.53824E+04    0.29574E+01    0.75259E+02    0.18233E+07    0.92759E+03
   257    0.53611E+04    0.30553E+01    0.76813E+02    0.18151E+07    0.91992E+03
   258    0.53394E+04    0.31554E+01    0.78351E+02    0.18070E+07    0.91234E+03
   259    0.53171E+04    0.32577E+01    0.79874E+02    0.17990E+07    0.90485E+03
   260    0.52944E+04    0.33624E+01    0.81380E+02    0.17910E+07    0.89745E+03
   261    0.52712E+04    0.34692E+01    0.82870E+02    0.17830E+07    0.89014E+03
   262    0.52476E+04    0.35783E+01    0.84341E+02    0.17751E+07    0.88291E+03
   263    0.52235E+04    0.36897E+01    0.85794E+02    0.17673E+07    0.87577E+03
   264    0.51990E+04    0.38032E+01    0.87228E+02    0.17595E+07    0.86870E+03
   265    0.51741E+04    0.39190E+01    0.88642E+02    0.17518E+07    0.86171E+03
   266    0.51487E+04    0.40370E+01    0.90036E+02    0.17441E+07    0.85480E+03
   267    0.51229E+04    0.41571E+01    0.91409E+02    0.17365E+07    0.84795E+03
   268    0.50967E+04    0.42795E+01    0.92759E+02    0.17289E+07    0.84118E+03
   269    0.50701E+04    0.44040E+01    0.94088E+02    0.17214E+07    0.83448E+03
   270    0.50432E+04    0.45307E+01    0.95393E+02    0.17139E+07    0.82783E+03
   271    0.50158E+04    0.46596E+01    0.96674E+02    0.17065E+07    0.82126E+03
   272    0.49881E+04    0.47906E+01    0.97930E+02    0.16991E+07    0.81474E+03
   273    0.49600E+04    0.49238E+01    0.99161E+02    0.16918E+07    0.80828E+03
   274    0.49315E+04    0.50591E+01    0.10037E+03    0.16846E+07    0.80187E+03
   275    0.49027E+04    0.51966E+01    0.10155E+03    0.16773E+07    0.79552E+03
   276    0.48736E+04    0.53362E+01    0.10270E+03    0.16702E+07    0.78922E+03
   277    0.48441E+04    0.54779E+01    0.10382E+03    0.16631E+07    0.78296E+03
   278    0.48143E+04    0.56216E+01    0.10492E+03    0.16560E+07    0.77676E+03
   279    0.47842E+04    0.57675E+01    0.10598E+03    0.16489E+07    0.77060E+03
   280    0.47538E+04    0.59153E+01    0.10702E+03    0.16420E+07    0.76449E+03
   281    0.47231E+04    0.60650E+01    0.10803E+03    0.16350E+07    0.75844E+03
   282    0.46922E+04    0.62167E+01    0.10900E+03    0.16281E+07    0.75243E+03
   283    0.46610E+04    0.63703E+01    0.10995E+03    0.16213E+07    0.74647E+03
   284    0.46295E+04    0.65256E+01    0.11087E+03    0.16145E+07    0.74056E+03
   285    0.45977E+04    0.66828E+01    0.11175E+03    0.16077E+07    0.73470E+03
   286    0.45658E+04    0.68417E+01    0.11261E+03    0.16010E+07    0.72889E+03
   287    0.45336E+04    0.70024E+01    0.11343E+03    0.15943E+07    0.72313E+03
   288    0.45012E+04    0.71647E+01    0.11422E+03    0.15877E+07    0.71743E+03
   289    0.44686E+04    0.73286E+01    0.11497E+03    0.15811E+07    0.71177E+03
   290    0.44358E+04    0.74941E+01    0.11570E+03    0.15746E+07    0.70617E+03
   291    0.44028E+04    0.76611E+01    0.11639E+03    0.15680E+07    0.70062E+03
   292    0.43696E+04    0.78297E+01    0.11704E+03    0.15616E+07    0.69512E+03
